machine_type,vibration_rms,temperature_motor,current_phase_avg,pressure_level,rpm,operating_mode,hours_since_maintenance,ambient_temp,rul_hours,hour,day_of_week,month,temp_over_rpm,vibration_x_current,maintenance_urgency
Compressor,1.17,45.85,6.98,45.0,732.7,idle,61.8,9.2,44.86,23,2,1,0.06249148153196129,8.1666,1.3475795900566943
Robotic Arm,0.45,39.04,2.35,11.6,150.8,idle,291.31,13.7,27.99,23,1,1,0.2571805006587615,1.0575,10.048637461193515
Pump,2.0,56.03,13.49,102.2,1170.3,normal,25.73,8.7,34.5,19,2,1,0.04783573806881243,26.98,0.7247887323943663
Compressor,2.33,57.52,15.13,119.5,1710.3,normal,425.88,15.9,33.06,9,1,1,0.033611874013907556,35.252900000000004,12.50381679389313
Compressor,1.38,53.25,6.13,53.2,669.6,idle,19.4,15.7,10.26,2,3,1,0.07940650164032209,8.459399999999999,1.7229129662522202
CNC,2.1,57.49,13.56,57.2,2813.1,normal,99.2,12.4,0.5,17,1,1,0.020429266905937958,28.476000000000003,66.13333333333334
Compressor,1.1,50.83,,46.7,734.5,idle,49.43,10.6,29.17,11,2,1,0.06910944935418083,,1.6383824991713622
CNC,2.67,65.19,14.57,73.1,2979.0,normal,402.4,17.6,38.17,13,1,1,0.021875838926174496,38.9019,10.273168241000764
CNC,2.63,58.46,12.04,76.0,3084.2,normal,52.97,11.9,30.51,18,6,1,0.01894852845844678,31.665199999999995,1.6810536337670579
CNC,0.94,42.88,4.29,25.8,875.3,idle,233.91,11.8,22.67,3,3,1,0.048933013808056605,4.0325999999999995,9.88212927756654
CNC,2.55,61.28,10.41,65.2,2916.9,normal,170.23,11.2,0.5,15,4,1,0.021001405120120633,26.545499999999997,113.48666666666666
Pump,0.61,43.48,3.94,24.0,542.1,idle,2.45,16.9,68.85,15,4,1,0.08005892100902227,2.4034,0.03507516105941303
CNC,4.8,68.73,16.04,58.2,2829.8,normal,430.4,16.0,10.17,17,2,1,0.024279355659177618,76.99199999999999,38.531781557743955
Compressor,1.02,46.63,5.88,48.4,750.6,idle,374.69,12.8,0.5,0,4,1,0.06204097924427887,5.9976,249.79333333333332
CNC,0.95,49.61,4.2,23.8,868.2,idle,37.03,13.9,40.98,19,3,1,0.0570754716981132,3.9899999999999998,0.8820867079561697
CNC,0.95,50.11,5.5,25.2,902.8,idle,301.38,10.0,47.48,3,1,1,0.05544368223058199,5.225,6.216584158415842
CNC,0.96,48.04,4.28,25.4,887.8,idle,280.42,8.6,54.38,6,0,1,0.054050405040504054,4.1088000000000005,5.0635608522932465
Robotic Arm,0.39,34.91,2.23,16.1,153.3,idle,22.8,12.4,68.24,15,5,1,0.226247569669475,0.8697,0.32928942807625655
Compressor,2.17,66.74,15.43,103.9,1811.0,normal,393.47,17.6,0.5,19,4,1,0.03683222958057395,33.4831,262.31333333333333
Pump,0.53,43.65,3.97,20.7,547.8,idle,115.25,15.2,0.5,2,1,1,0.07953717201166181,2.1041000000000003,76.83333333333333
CNC,0.89,44.15,4.67,23.4,872.3,idle,301.98,8.4,46.88,4,1,1,0.05055536470857666,4.1563,6.307017543859649
Robotic Arm,0.58,36.76,2.67,11.8,134.9,idle,21.63,16.7,8.19,2,4,1,0.2704930095658572,1.5485999999999998,2.353645266594124
Pump,0.58,47.34,3.53,20.2,550.0,idle,35.77,14.4,44.67,7,1,1,0.08591651542649728,2.0473999999999997,0.7832275016422159
CNC,0.98,42.59,4.64,25.2,908.9,idle,1.08,12.2,91.49,4,5,1,0.04680734146609518,4.547199999999999,0.011676938047356472
Pump,2.19,61.03,11.64,85.9,1258.9,normal,17.57,10.4,64.57,6,4,1,0.04844035240892134,25.491600000000002,0.26795790757968585
Robotic Arm,0.36,34.8,2.32,14.3,148.8,idle,208.7,10.8,0.5,22,6,1,0.23230974632843787,0.8351999999999999,139.13333333333333
CNC,0.95,49.12,4.38,24.6,868.6,idle,282.54,17.5,0.5,4,5,1,0.05648574057037718,4.161,188.36
Pump,2.53,71.45,16.9,147.8,1752.2,peak,312.83,15.7,0.5,7,4,1,0.04075404973762263,42.75699999999999,208.5533333333333
CNC,5.55,75.46,17.07,57.1,2699.1,normal,342.74,16.1,4.72,16,0,1,0.0279471130698863,94.7385,59.91958041958043
Pump,2.29,75.19,15.3,128.5,1184.3,normal,70.55,9.0,9.89,18,2,1,0.06343541719395934,35.037,6.47842056932966
CNC,0.78,42.97,4.3,20.8,866.3,idle,10.92,13.5,69.66,9,3,1,0.04954456358814712,3.354,0.15454288140390604
Pump,0.67,40.17,3.67,18.0,559.0,idle,15.65,8.9,65.21,23,4,1,0.07173214285714286,2.4589000000000003,0.2363691285304335
Pump,2.14,66.11,11.87,90.5,1297.2,normal,199.28,12.0,0.5,15,5,1,0.05092435680172546,25.4018,132.85333333333332
CNC,2.75,57.06,12.02,66.3,2992.0,normal,147.48,9.6,0.5,16,3,1,0.019064483795522887,33.055,98.32
Compressor,0.98,45.92,6.08,42.5,773.9,idle,393.41,16.1,0.5,0,6,1,0.05925925925925926,5.9584,262.27333333333337
CNC,5.94,70.63,16.75,65.9,2937.1,normal,328.36,15.0,19.1,2,0,1,0.024039345155032164,99.495,16.3363184079602
CNC,0.85,40.55,5.43,20.8,898.8,idle,180.82,9.2,0.5,1,5,1,0.04506557012669482,4.6155,120.54666666666667
Compressor,3.8,58.0,15.35,100.3,1650.6,normal,458.25,14.8,29.5,12,0,1,0.03511746185517074,58.33,15.024590163934427
Pump,0.53,38.12,3.35,23.8,521.7,idle,375.53,10.5,0.5,22,6,1,0.07292902238377653,1.7755,250.35333333333332
Pump,0.68,38.83,3.5,24.3,513.8,idle,26.68,8.1,44.64,22,0,1,0.07542735042735044,2.3800000000000003,0.5845749342681857
Compressor,1.02,58.42,6.72,43.2,723.2,idle,439.28,10.8,33.32,17,1,1,0.08066832366749517,6.8544,12.7995337995338
Compressor,2.31,50.52,15.36,107.4,1786.7,normal,77.5,14.5,0.5,2,6,1,0.02825977513005538,35.4816,51.666666666666664
Robotic Arm,0.41,34.87,2.38,15.6,157.4,idle,357.51,14.2,0.5,6,6,1,0.22013888888888886,0.9757999999999999,238.34
Robotic Arm,0.87,39.36,5.61,38.3,349.2,normal,28.4,16.6,62.64,21,5,1,0.11239291833238149,4.8807,0.44626021370207414
CNC,0.75,42.37,4.75,21.6,916.3,idle,226.42,8.5,0.5,23,6,1,0.04618990515643737,3.5625,150.94666666666666
Pump,0.67,37.26,3.77,16.2,506.3,idle,113.8,9.5,0.5,1,2,1,0.07344766410408042,2.5259,75.86666666666666
Pump,0.73,46.22,6.81,19.3,490.8,idle,42.88,15.8,0.5,0,4,1,0.09398129320862139,4.971299999999999,28.58666666666667
Pump,0.54,36.31,3.43,24.3,511.5,idle,76.5,8.2,5.63,17,6,1,0.07084878048780488,1.8522000000000003,11.538461538461538
Pump,2.04,57.45,12.29,92.3,1241.8,normal,203.43,8.3,0.5,18,4,1,0.04622626327647249,25.0716,135.62
Compressor,1.02,48.65,5.75,48.2,738.7,idle,411.21,13.9,75.7,13,0,1,0.0657699067189401,5.865,5.361277705345501
Robotic Arm,1.37,45.7,5.94,39.1,351.1,normal,38.68,15.6,38.01,22,3,1,0.1297926725362113,8.1378,0.9915406306075366
Compressor,1.37,49.22,6.83,49.9,747.6,idle,16.5,12.9,33.75,1,6,1,0.06574939887790542,9.3571,0.4748201438848921
Robotic Arm,1.24,42.75,5.59,37.1,334.1,normal,299.06,16.2,20.24,6,2,1,0.12757385854968664,6.9315999999999995,14.080037664783429
Pump,1.99,60.23,11.77,106.6,1306.6,normal,11.6,11.6,59.7,0,5,1,0.04606148669317834,23.4223,0.19110378912685336
Pump,1.81,46.32,12.53,105.7,1317.8,normal,10.78,8.1,60.52,23,4,1,0.035122838944495,22.679299999999998,0.17522756827048114
Pump,0.59,37.0,3.89,17.6,529.2,idle,64.27,11.4,17.87,5,6,1,0.06978498679743493,2.2951,3.4059353471118174
CNC,2.47,93.44,20.94,53.8,2591.7,normal,139.92,14.7,0.82,18,1,1,0.03603964978593744,51.72180000000001,76.87912087912088
Compressor,0.91,,6.69,47.6,773.8,idle,1.82,10.5,76.79,11,0,1,,6.0879,0.023396323434888802
CNC,2.2,53.12,12.08,56.2,2809.6,normal,15.52,9.1,79.1,21,1,1,0.018899879029388743,26.576000000000004,0.1937578027465668
Robotic Arm,0.54,35.16,2.34,13.2,141.6,idle,294.85,17.1,24.45,2,2,1,0.24656381486676016,1.2636,11.585461689587428
Compressor,1.84,56.62,6.72,43.5,739.6,idle,469.82,15.5,17.93,23,0,1,0.07645152578990007,12.3648,24.81880612783941
CNC,2.97,59.39,15.05,68.7,2647.2,normal,339.97,12.6,8.89,18,2,1,0.022426553885658184,44.6985,34.375126390293225
Compressor,,51.53,,,,normal,411.74,11.8,0.5,18,6,1,,,274.49333333333334
Compressor,0.98,49.48,6.1,49.0,777.5,idle,47.68,13.2,25.94,20,4,1,0.06355812459858702,5.978,1.7698589458054936
CNC,0.98,47.97,4.91,20.7,870.4,idle,1.02,15.9,72.14,6,5,1,0.05504934588019279,4.8118,0.01394585726004922
Pump,2.62,92.23,16.52,129.8,1065.5,normal,337.82,8.6,4.61,19,1,1,0.08647913736521332,43.2824,60.217468805704094
Compressor,3.57,61.85,18.85,147.9,2540.3,peak,399.88,8.8,0.5,7,6,1,0.024337937276197222,67.2945,266.58666666666664
Pump,2.35,56.84,18.8,79.8,1135.8,normal,31.65,14.9,11.49,13,3,1,0.05,44.18000000000001,2.534027221777422
Robotic Arm,2.07,55.58,6.41,38.7,340.0,normal,173.66,16.7,21.78,9,1,1,0.16299120234604106,13.268699999999999,7.623353819139596
CNC,0.88,48.32,4.74,20.7,851.0,idle,21.92,8.1,53.38,10,5,1,0.056713615023474176,4.1712,0.40308937109231335
Robotic Arm,1.32,37.31,5.74,42.9,360.3,normal,33.32,17.8,45.6,14,6,1,0.10326598394685857,7.5768,0.7150214592274678
Compressor,0.9,51.45,6.27,44.5,767.7,idle,49.43,12.6,44.07,11,5,1,0.066931182515936,5.643,1.096738406922565
Robotic Arm,2.29,47.24,5.25,45.1,346.7,normal,101.42,17.7,0.5,11,0,1,0.13586425079091172,12.0225,67.61333333333333
Pump,1.8,57.84,12.82,93.4,1212.2,normal,43.48,8.6,27.82,8,6,1,0.047675568743818,23.076,1.5086745315752947
Pump,1.76,48.28,11.74,121.5,1270.1,normal,211.6,16.8,71.98,21,0,1,0.0379828495004327,20.6624,2.899424499862976
Pump,2.09,66.88,11.0,101.8,1350.0,normal,390.78,13.8,0.5,13,0,1,0.0495040710584752,22.99,260.52
Robotic Arm,0.41,40.01,2.5,18.3,,idle,109.36,14.2,35.59,12,1,1,,1.025,2.988794752664662
CNC,0.92,44.6,4.45,24.6,841.4,idle,321.63,17.3,27.23,23,1,1,0.05294396961063628,4.094,11.393198724760893
CNC,2.05,59.93,10.53,86.4,2869.2,normal,29.87,8.4,64.75,12,2,1,0.020880078043341927,21.586499999999997,0.4542965779467681
CNC,0.98,42.2,5.25,24.1,910.9,idle,252.53,16.8,4.06,22,3,1,0.04627700405746245,5.145,49.90711462450593
Compressor,,44.92,6.83,47.4,760.7,idle,341.54,15.6,0.5,20,3,1,0.05897334908756728,,227.69333333333336
Compressor,2.37,52.84,14.37,95.9,1675.5,normal,402.15,15.8,56.8,9,0,1,0.03151804354309574,34.0569,6.9576124567474045
Pump,0.66,39.11,3.58,24.5,525.6,idle,175.18,12.0,0.5,15,4,1,0.07426889479680972,2.3628,116.78666666666668
Pump,2.07,57.35,11.9,126.7,1305.3,normal,144.47,9.4,0.5,8,3,1,0.0439026257368139,24.633,96.31333333333333
Pump,0.57,36.18,3.87,17.0,552.8,idle,209.42,10.6,85.25,0,0,1,0.06533044420368364,2.2058999999999997,2.4280579710144927
Compressor,2.33,65.48,14.47,111.7,1772.5,normal,405.66,10.2,81.25,8,0,1,0.0369213419791373,33.7151,4.932036474164134
Robotic Arm,1.39,43.45,5.31,45.3,358.4,normal,371.63,16.8,0.5,20,6,1,0.12089593767390096,7.380899999999999,247.75333333333333
Robotic Arm,0.39,,2.23,16.2,157.3,idle,36.23,16.8,57.82,18,4,1,,0.8697,0.615946956817409
Robotic Arm,0.37,32.15,2.42,15.7,154.7,idle,404.38,8.4,0.5,5,1,1,0.20648683365446371,0.8954,269.58666666666664
CNC,,,,56.7,,normal,113.0,17.1,27.74,15,0,1,,,3.9318023660403623
CNC,0.83,48.06,4.24,21.8,897.6,idle,183.93,12.3,72.66,1,1,1,0.05348319608279546,3.5192,2.4970133043714364
CNC,3.99,61.95,24.24,101.9,3811.8,peak,144.52,14.1,0.5,13,3,1,0.016247901804448173,96.7176,96.34666666666668
Robotic Arm,0.42,29.82,2.61,,145.8,idle,113.37,12.9,45.7,23,0,1,0.203133514986376,1.0961999999999998,2.4276231263383297
Compressor,3.01,69.99,14.27,82.1,1694.3,normal,445.89,14.1,17.12,5,1,1,0.041284728366660764,42.95269999999999,24.607615894039732
CNC,0.9,43.59,4.45,21.6,861.1,idle,35.6,15.8,42.42,17,3,1,0.050562579747129105,4.005,0.8198986642100414
Compressor,2.26,54.48,13.77,119.3,1746.5,normal,16.62,9.4,60.96,19,5,1,0.03117596566523605,31.120199999999997,0.26823757262750164
CNC,3.2,73.93,19.65,98.5,3879.0,peak,19.3,10.0,56.0,8,5,1,0.019054123711340208,62.879999999999995,0.3385964912280702
Robotic Arm,2.15,61.93,8.83,63.2,464.2,peak,307.41,17.9,11.89,15,2,1,0.1331255374032674,18.9845,23.848719937936387
CNC,3.16,59.44,15.18,52.0,2959.1,normal,118.25,16.9,23.54,20,1,1,0.02008040268909834,47.9688,4.818663406682966
CNC,2.52,54.28,15.98,62.4,2935.9,normal,209.47,11.0,0.5,7,6,1,0.018482072934046103,40.269600000000004,139.64666666666668
Compressor,3.53,73.14,19.51,149.6,2438.3,peak,62.73,12.0,20.27,13,6,1,0.029984011806665843,68.8703,2.9492242595204514
CNC,2.92,56.11,11.58,69.6,2844.1,normal,15.9,12.0,64.68,14,3,1,0.019721626656356545,33.8136,0.24208282582216806
Compressor,2.38,57.08,13.37,111.6,1784.7,normal,70.33,14.9,3.29,19,5,1,0.031965055720445765,31.820599999999995,16.393939393939394
CNC,2.65,57.32,10.37,61.9,2925.7,normal,137.95,8.4,0.5,20,3,1,0.019585198346260293,27.480499999999996,91.96666666666665
Compressor,0.94,51.99,5.59,48.5,729.7,idle,46.77,8.8,49.62,4,4,1,0.07115095114273984,5.2546,0.9239431054919005
Pump,1.95,47.12,11.77,123.2,1348.4,normal,2.22,11.9,90.82,14,4,1,0.03491922335852971,22.9515,0.024177739054672187
CNC,2.86,57.79,10.83,85.4,3063.9,normal,5.45,11.0,87.12,8,5,1,0.018855427583281674,30.973799999999997,0.061847480708125284
Compressor,1.07,48.34,6.03,47.7,768.6,idle,348.42,12.7,7.93,22,2,1,0.06281185031185031,6.452100000000001,39.016797312430015
Pump,0.51,39.71,3.44,19.5,519.4,idle,22.67,14.5,53.87,5,4,1,0.07630668716372022,1.7544,0.4131583743393476
Pump,,81.5,15.62,127.3,1196.2,normal,68.25,16.1,12.19,16,2,1,0.06807550952221851,,5.174374526156179
Robotic Arm,0.43,33.32,2.52,14.5,145.8,idle,185.1,17.7,0.5,22,5,1,0.22697547683923705,1.0836,123.39999999999999
Compressor,1.08,47.63,6.16,48.6,761.7,idle,387.03,11.6,0.5,18,5,1,0.062449193654123505,6.652800000000001,258.02
Robotic Arm,1.28,38.86,5.38,44.7,366.6,normal,448.56,12.8,0.5,18,3,1,0.10571273122959739,6.8864,299.04
Compressor,2.39,61.38,14.35,116.5,1669.2,normal,384.84,12.6,0.5,10,4,1,0.03675008980960364,34.2965,256.56
Robotic Arm,1.23,46.66,5.72,46.4,342.6,normal,148.62,10.8,0.5,7,6,1,0.1357974388824214,7.0356,99.08
Robotic Arm,1.58,66.76,6.43,38.6,335.0,normal,33.55,16.9,21.6,21,4,1,0.1986904761904762,10.1594,1.484513274336283
CNC,0.96,48.22,4.18,22.2,896.3,idle,3.48,12.2,77.1,1,3,1,0.05373899476206397,4.0127999999999995,0.04455825864276569
Pump,0.69,41.52,3.77,17.5,546.8,idle,377.58,15.5,0.5,0,0,1,0.07579408543263966,2.6012999999999997,251.72
Pump,3.13,81.55,22.61,,1711.0,peak,104.48,9.5,22.9,8,0,1,0.04763434579439252,70.7693,4.371548117154812
Compressor,1.02,51.49,6.11,45.2,777.9,idle,305.92,14.2,50.43,3,1,1,0.06610604698934396,6.232200000000001,5.9482792144662655
Pump,0.66,37.02,3.33,23.0,529.5,idle,47.85,8.1,29.83,0,5,1,0.06978322337417531,2.1978,1.5520596821277977
Pump,1.86,49.63,12.01,122.3,1342.0,normal,64.63,15.0,13.04,16,5,1,0.03695457930007446,22.3386,4.603276353276353
Robotic Arm,1.0,39.4,5.54,39.0,367.6,normal,106.78,9.2,0.5,16,0,1,0.10689093868692348,5.54,71.18666666666667
Pump,1.72,63.45,11.27,87.2,1271.6,normal,218.08,11.5,0.5,9,5,1,0.049858557284299866,19.3844,145.38666666666668
Robotic Arm,1.35,45.83,5.94,38.9,369.8,normal,14.48,8.4,76.55,7,5,1,0.12359762675296655,8.019000000000002,0.18671824629271438
Robotic Arm,0.42,28.74,2.25,21.9,147.2,idle,530.13,11.1,45.55,3,0,1,0.19392712550607288,0.945,11.388399570354458
Pump,1.98,55.62,11.51,82.6,1220.6,normal,363.12,11.0,0.5,9,6,1,0.04553045186640472,22.7898,242.08
Compressor,1.02,52.24,6.08,45.1,747.4,idle,493.18,15.5,45.87,4,4,1,0.06980224478888296,6.2016,10.522295711542565
Robotic Arm,0.47,39.54,4.22,17.9,136.1,idle,7.33,13.7,8.73,7,6,1,0.2884026258205689,1.9833999999999998,0.7533401849948612
Compressor,2.5,54.47,14.26,100.6,1742.6,normal,290.42,14.1,65.93,12,0,1,0.031239963294333564,35.65,4.339160316748842
Pump,0.52,43.07,3.64,24.7,508.2,idle,35.83,15.2,57.21,23,5,1,0.08458366064414768,1.8928,0.6155299776670675
Pump,0.66,37.0,3.62,23.4,558.2,idle,54.45,17.3,38.59,18,6,1,0.0661659513590844,2.3892,1.375347309926749
Compressor,2.12,62.76,14.36,119.0,1721.8,normal,60.32,9.6,22.69,10,6,1,0.03642906895751103,30.4432,2.546222034613761
CNC,0.76,,4.62,22.4,911.9,idle,97.4,14.2,0.5,4,2,1,,3.5112,64.93333333333334
Compressor,2.35,57.21,14.08,111.3,1793.2,normal,290.54,9.1,65.82,12,0,1,0.03188607736038346,33.088,4.3480993714456755
Pump,0.63,38.29,3.58,17.7,,idle,40.57,9.7,52.47,4,6,1,,2.2554,0.7587432204974752
Compressor,2.71,68.33,23.17,119.7,1536.2,normal,375.08,13.6,8.99,15,4,1,0.04445094977881863,62.7907,37.545545545545544
Robotic Arm,1.13,46.34,5.57,47.0,362.7,normal,129.85,13.0,0.5,12,5,1,0.12741270277701403,6.294099999999999,86.56666666666666
Pump,2.19,46.14,11.6,127.0,1347.5,normal,198.37,17.7,0.5,13,4,1,0.03421579532814238,25.404,132.24666666666667
Compressor,1.04,45.61,5.64,47.3,749.0,idle,415.83,15.2,43.11,23,0,1,0.06081333333333333,5.8656,9.42711403309907
Robotic Arm,,32.21,2.36,17.4,147.5,idle,331.38,10.6,0.5,4,5,1,0.2169023569023569,,220.92
Compressor,2.39,56.23,13.71,106.6,1778.8,normal,70.57,8.9,12.44,20,6,1,0.031593437464883696,32.76690000000001,5.2507440476190474
Pump,,44.51,3.49,16.8,563.0,idle,28.85,17.5,53.28,17,4,1,0.07891843971631206,,0.531503316138541
Robotic Arm,0.41,29.14,2.36,16.6,154.2,idle,210.03,14.8,89.56,3,0,1,0.1877577319587629,0.9675999999999999,2.3192358657243815
Robotic Arm,1.26,37.23,5.37,44.0,352.8,normal,77.53,11.4,1.39,11,1,1,0.10522894290559637,6.7662,32.43933054393306
Robotic Arm,0.88,38.55,5.65,47.0,342.1,normal,449.05,16.3,0.5,18,3,1,0.11235791314485571,4.972,299.3666666666667
CNC,1.85,57.54,11.54,58.9,3025.0,normal,32.03,10.5,62.58,14,2,1,0.01901520158625248,21.349,0.503774771940862
Robotic Arm,0.88,45.62,5.65,41.2,353.6,normal,1.85,9.6,74.84,9,2,1,0.12865200225606316,4.972,0.024393459915611815
Robotic Arm,0.99,42.98,5.42,43.2,360.6,normal,0.95,16.2,93.11,6,3,1,0.11886061946902653,5.3658,0.010094570183827435
Pump,0.61,44.44,3.94,19.8,522.3,idle,15.98,12.2,60.55,23,3,1,0.08492260653544811,2.4034,0.2596263200649878
Robotic Arm,1.34,46.2,5.76,41.5,350.6,normal,373.76,8.5,69.01,15,0,1,0.13139931740614336,7.7184,5.338665904870732
CNC,2.97,62.08,10.96,60.6,3045.2,normal,110.43,12.3,0.5,17,2,1,0.020379489199658592,32.5512,73.62
CNC,0.98,43.4,4.16,23.0,856.0,idle,183.03,10.6,0.5,3,5,1,0.05064177362893815,4.0768,122.02
Compressor,2.41,65.67,13.74,103.7,1694.6,normal,116.3,16.8,43.61,8,1,1,0.03872965322009908,33.113400000000006,2.6070387805424793
Robotic Arm,1.09,45.48,5.75,44.5,361.8,normal,91.77,10.0,2.29,1,0,1,0.12535832414553472,6.2675,27.893617021276594
CNC,3.13,51.08,12.66,,2874.3,normal,44.13,14.9,36.45,18,4,1,0.017765102771884672,39.6258,1.1783711615487316
CNC,2.36,61.52,12.57,61.1,2907.3,normal,161.35,16.5,39.24,20,0,1,0.021153251040126535,29.6652,4.00969184890656
Compressor,5.5,66.62,17.04,101.7,1644.2,normal,106.32,10.4,0.5,19,4,1,0.04049355701434476,93.72,70.88
CNC,2.1,54.91,13.59,58.6,2877.6,normal,214.56,11.0,42.02,8,2,1,0.01907524491072049,28.539,4.98744769874477
Compressor,1.05,50.96,6.88,45.3,761.6,idle,285.94,11.2,70.42,7,0,1,0.06682402307894046,7.224,4.0036404368524225
Pump,0.67,40.67,3.73,19.3,557.2,idle,323.06,12.4,39.09,1,1,1,0.07285919025438911,2.4991000000000003,8.058368670491394
Compressor,2.46,63.67,13.1,103.3,1670.1,normal,386.54,14.5,0.5,17,5,1,0.03810065226497517,32.226,257.6933333333333
Pump,1.8,53.44,12.78,126.7,1338.3,normal,24.58,8.3,46.74,20,0,1,0.03990144105129545,23.003999999999998,0.5148722245496439
Robotic Arm,0.4,30.03,,14.8,156.3,idle,5.57,13.8,88.49,11,3,1,0.1909090909090909,,0.062241591239244616
Pump,0.68,41.28,,21.0,563.2,idle,324.42,10.3,0.5,19,4,1,0.07316554413328606,,216.28
Compressor,0.95,47.72,6.74,49.1,770.3,idle,58.98,10.5,14.64,8,5,1,0.06186957085440166,6.403,3.771099744245524
Pump,1.97,65.95,13.79,85.0,1264.7,normal,94.2,16.3,33.18,22,6,1,0.05210555423876116,27.1663,2.755997659449971
CNC,0.82,44.29,4.81,24.2,899.1,idle,70.05,16.8,22.52,1,1,1,0.04920564381735362,3.9441999999999995,2.9783163265306123
Robotic Arm,1.01,35.09,5.24,40.0,364.4,normal,6.83,9.2,87.22,12,3,1,0.09603174603174605,5.292400000000001,0.0774200861482657
CNC,3.23,70.27,19.93,104.8,3964.0,peak,169.25,17.5,0.5,15,4,1,0.017722572509457753,64.37389999999999,112.83333333333333
Robotic Arm,1.64,44.23,5.75,47.7,322.7,normal,570.65,10.0,5.03,20,1,1,0.13663886314488724,9.43,94.6351575456053
CNC,1.18,51.22,5.67,24.9,801.7,idle,345.97,10.7,2.89,0,3,1,0.0638096424567086,6.6906,88.93830334190231
Compressor,2.45,61.35,13.81,115.8,1780.7,normal,286.25,11.7,70.1,8,0,1,0.03443340629735646,33.834500000000006,4.0260196905766525
CNC,0.97,50.15,4.66,21.9,912.9,idle,393.15,16.0,47.42,4,1,1,0.054874712769449614,4.5202,8.119578686493185
Robotic Arm,0.43,29.34,2.25,17.4,151.6,idle,399.08,14.7,0.5,0,1,1,0.1922673656618611,0.9675,266.05333333333334
Robotic Arm,,,6.4,44.5,350.6,normal,184.06,12.9,11.38,19,1,1,,,14.867528271405492
CNC,0.84,43.31,4.99,21.4,857.4,idle,11.52,15.5,63.09,17,2,1,0.05045433364398882,4.1916,0.1797472304571696
Pump,1.91,46.4,12.93,107.1,1322.0,normal,39.27,10.1,38.41,15,4,1,0.03507180650037793,24.696299999999997,0.9964476021314389
Pump,0.79,70.18,4.98,22.8,469.6,idle,469.85,10.0,9.9,20,3,1,0.1491287717807055,3.9342000000000006,43.10550458715596
CNC,1.06,69.14,,24.1,792.0,idle,119.97,11.8,20.77,22,0,1,0.08718789407313998,,5.510794671566376
Robotic Arm,1.01,47.96,5.59,47.1,355.9,normal,414.51,11.4,28.26,8,2,1,0.1343793779770244,5.6459,14.16643882433356
CNC,0.81,41.95,4.73,24.4,884.5,idle,88.83,13.6,3.74,19,1,1,0.047374364765669114,3.8313000000000006,18.740506329113924
Pump,2.13,52.67,11.51,106.3,1211.8,normal,231.83,17.5,0.5,23,5,1,0.04342843007915568,24.516299999999998,154.55333333333334
Pump,2.01,63.39,12.29,86.7,1300.5,normal,53.07,16.6,23.47,12,5,1,0.048705339992316556,24.702899999999996,2.168778095627299
CNC,0.73,46.27,4.59,21.0,858.2,idle,178.63,14.2,0.5,0,5,1,0.0538524208566108,3.3507,119.08666666666666
CNC,0.82,46.65,4.46,21.6,907.0,idle,95.88,13.8,0.5,13,1,1,0.051376651982378854,3.6571999999999996,63.919999999999995
Robotic Arm,0.45,28.52,2.52,16.0,147.0,idle,284.25,13.2,15.34,5,3,1,0.1927027027027027,1.1340000000000001,17.395960832313342
Pump,0.58,38.52,3.92,15.6,568.0,idle,88.5,12.6,0.5,23,6,1,0.06769771528998243,2.2735999999999996,59.0
CNC,0.88,44.22,5.4,27.5,852.8,idle,301.05,17.9,47.81,3,1,1,0.05179198875614898,4.752000000000001,6.16779348494161
CNC,4.4,68.54,20.15,,3871.3,peak,63.12,15.6,25.03,21,3,1,0.017700074890891718,88.66,2.424894352669996
Robotic Arm,1.04,35.75,5.26,44.9,367.7,normal,153.52,17.2,0.5,15,4,1,0.09696229997287768,5.4704,102.34666666666668
Pump,2.68,83.73,16.44,143.2,1803.2,peak,2.73,14.3,78.12,10,4,1,0.046408380445626875,44.059200000000004,0.03450455005055612
CNC,1.04,47.38,7.51,22.4,832.3,idle,184.4,15.3,16.19,19,1,1,0.05685827433097324,7.8104000000000005,10.727166957533449
Pump,0.62,43.1,3.83,17.5,518.1,idle,112.87,13.7,0.5,0,1,1,0.08302831824311308,2.3746,75.24666666666667
Compressor,2.11,63.52,6.97,44.2,741.1,idle,39.15,14.9,11.1,23,6,1,0.08559493329739927,14.706699999999998,3.2355371900826446
Compressor,1.09,46.62,6.42,49.2,723.0,idle,93.35,14.3,0.5,18,6,1,0.06439226519337016,6.997800000000001,62.23333333333333
Robotic Arm,1.24,45.69,5.79,41.1,343.6,normal,13.45,12.1,65.47,18,5,1,0.13258850841555425,7.1796,0.2023469234241011
CNC,1.94,63.42,13.9,76.6,2817.7,normal,45.32,9.3,38.16,11,6,1,0.02249973391989215,26.966,1.157303370786517
Robotic Arm,1.0,46.51,5.28,40.0,349.8,normal,276.13,13.5,23.46,21,2,1,0.13258266818700112,5.28,11.289043336058871
